BTC,ETH,UNI,ADA,BNB,CAKE,XMR
36025.68,2453.59,25.661,1.6213,331.71,16.257,264.12
35693.71,2420.4,24.907,1.6135,327.66,15.7,257.07
35860.89,2425.62,24.935,1.6356,332.93,15.923,258.49
35722.22,2401.0,24.725,1.6262,332.13,15.865,258.12
36374.68,2463.01,25.59,1.6916,338.15,16.364,267.46
35543.9,2389.38,24.781,1.6319,327.66,15.676,258.88
35697.3,2391.17,24.804,1.6439,329.12,15.8,258.56
35361.22,2354.18,24.233,1.6102,320.7,15.4,254.16
35495.57,2383.39,24.631,1.6272,323.27,15.488,258.32
35744.31,2409.64,25.029,1.6301,326.4,15.726,262.36
35838.1,2421.11,25.441,1.642,328.33,16.006,263.41
36150.6,2458.72,26.067,1.6427,331.92,16.425,266.1
36103.39,2443.26,26.198,1.6272,331.9,16.327,263.36
36074.76,2438.37,26.4,1.6236,331.17,16.348,263.83
35953.83,2422.1,26.366,1.6092,329.32,16.212,260.44
35751.54,2412.05,26.1,1.5797,328.58,16.094,259.18
35661.0,2387.54,25.732,1.5764,325.88,15.899,261.77
35333.45,2355.29,25.254,1.5686,321.27,15.668,255.85
34827.37,2305.15,24.152,1.5384,315.47,15.212,248.23
34751.35,2311.4,24.093,1.5503,313.3,15.202,249.19
34511.91,2302.72,23.891,1.5517,310.79,15.0,246.6
34490.55,2312.75,23.815,1.5568,311.21,15.155,245.88
34476.19,2320.08,23.971,1.5638,311.81,15.271,244.91
35081.76,2392.5,24.841,1.5977,321.8,15.777,251.51
35882.78,2452.88,25.249,1.617,328.46,16.056,255.96
36139.3,2494.33,25.776,1.6241,332.9,16.25,258.35
35957.4,2488.4,25.528,1.6114,331.27,16.132,255.9
36903.1,2555.61,26.541,1.6458,343.37,17.127,262.57
36853.76,2552.73,26.4,1.6665,346.77,17.178,261.85
36798.76,2534.76,26.237,1.665,343.9,16.956,258.58
36740.64,2531.4,26.171,1.6497,342.8,16.81,257.85
36642.17,2544.6,26.001,1.6394,339.77,16.63,256.37
36976.44,2638.35,27.475,1.6676,346.79,17.628,263.15
37133.62,2636.23,27.484,1.6802,349.3,17.841,262.06
36952.87,2617.06,27.224,1.6641,345.31,17.545,259.83
36714.21,2594.3,26.917,1.6495,342.01,17.357,258.54
36878.9,2627.74,27.457,1.6626,344.62,17.526,259.96
36688.24,2599.81,27.138,1.6698,344.01,17.46,261.26
36938.35,2628.36,27.5,1.6828,346.99,17.844,268.94
36889.7,2645.84,27.7,1.7016,348.38,17.693,272.76
37266.51,2707.47,28.258,1.7379,353.57,17.937,273.06
37810.62,2731.5,28.6,1.7724,363.33,18.481,274.04
37202.5,2662.28,27.784,1.7242,352.58,17.929,267.1
36850.0,2644.94,27.654,1.7142,349.91,17.619,271.45
36712.7,2631.19,27.47,1.7117,345.72,17.514,268.11
36753.71,2637.02,27.629,1.7252,347.82,17.665,270.05
37274.65,2699.43,28.024,1.7615,358.68,18.223,268.65
36925.67,2657.87,27.52,1.7324,350.35,17.81,266.42
36840.91,2652.82,27.313,1.7264,349.23,17.764,265.1
36198.35,2575.13,26.725,1.6822,344.06,17.276,258.94
36233.44,2574.13,26.876,1.6881,347.48,17.449,258.81
36437.79,2612.24,27.237,1.7186,350.9,17.757,258.63
36593.66,2623.76,27.526,1.7265,353.75,17.838,260.32
36162.13,2557.17,26.767,1.6898,346.5,17.371,256.19
37031.83,2633.8,27.383,1.7262,353.84,17.798,261.65
36630.61,2591.66,27.106,1.7142,351.74,17.649,257.89
36228.83,2568.23,26.583,1.7018,348.95,17.477,257.39
35875.13,2538.87,26.315,1.7087,348.73,17.432,254.96
36147.47,2556.82,26.53,1.7372,351.13,17.561,259.35
36237.31,2575.45,26.985,1.7353,353.09,17.608,261.19
35975.05,2542.88,26.513,1.718,349.5,17.307,256.13
36323.27,2577.77,27.04,1.7203,354.96,17.53,261.69
36414.33,2599.44,27.03,1.7424,356.69,17.638,261.91
36426.79,2585.31,27.034,1.7205,354.72,17.5,260.44
36685.87,2633.46,27.4,1.7356,362.25,17.833,266.0
36175.95,2584.24,26.776,1.7373,354.29,17.448,264.95
36279.42,2589.76,26.673,1.7412,355.65,17.532,266.35
36253.47,2591.59,26.728,1.7593,356.11,17.625,264.46
36463.32,2615.13,26.862,1.7595,358.79,17.766,265.6
36656.53,2623.7,27.155,1.7656,361.05,17.884,264.66
36809.96,2639.24,27.354,1.7657,362.88,18.147,265.79
36730.35,2633.53,27.4,1.7583,363.83,18.163,265.13
37220.0,2692.57,27.84,1.7843,375.09,18.614,268.54
37372.35,2713.23,28.143,1.7979,384.09,19.219,271.53
37266.37,2684.62,27.833,1.7783,382.55,19.046,271.82
37147.9,2681.11,27.602,1.7617,381.89,19.029,271.37
37205.24,2694.18,27.791,1.7536,388.12,19.579,272.44
37271.34,2700.63,27.558,1.7661,397.41,19.86,278.17
37534.58,2732.65,27.733,1.7624,405.74,19.987,280.03
37856.24,2767.45,28.172,1.7769,409.56,20.207,284.39
38036.35,2790.4,28.437,1.7957,413.95,20.191,286.4
37886.12,2759.86,28.128,1.7739,408.0,19.867,284.15
38010.43,2769.0,28.36,1.778,413.09,20.082,282.13
38017.85,2772.4,28.334,1.7734,413.23,20.036,284.79
37883.41,2757.74,28.261,1.7866,411.19,19.903,286.09
37728.6,2722.41,27.773,1.761,405.19,19.575,287.19
37781.13,2718.15,27.752,1.7674,407.18,19.545,288.76
37527.97,2697.38,27.526,1.7419,402.25,19.306,290.55
37568.67,2706.0,27.636,1.7534,401.4,19.26,293.88
37473.78,2705.76,27.479,1.7419,400.0,19.037,293.25
37297.16,2671.38,27.038,1.7206,398.62,19.111,287.38
37394.99,2697.07,27.309,1.738,394.01,18.959,287.74
37636.22,2725.15,27.704,1.7628,407.96,19.78,292.21
37965.79,2766.88,28.085,1.7695,412.65,19.9,290.0
38791.83,2816.48,28.695,1.7935,419.65,20.35,296.92
38950.4,2847.0,28.737,1.7945,417.76,20.33,304.3
38640.57,2820.25,28.389,1.776,411.78,20.053,308.29
38822.61,2835.97,28.78,1.7881,416.66,20.228,312.88
39114.84,2874.15,28.888,1.8408,423.77,20.726,311.36
39263.22,2875.51,29.219,1.866,425.4,20.882,307.83
38785.72,2806.8,28.277,1.843,422.22,20.507,305.64
39014.65,2827.23,28.754,1.8574,424.6,20.68,304.07
38448.43,2779.14,28.054,1.8138,413.32,20.022,298.01
38626.48,2793.44,28.089,1.8224,416.6,20.172,300.98
38550.23,2789.04,27.961,1.8207,414.3,20.19,298.01
38882.08,2831.79,28.646,1.8337,416.48,20.333,302.52
38804.66,2823.35,28.62,1.8452,419.0,20.458,300.4
38557.6,2790.59,28.321,1.827,415.46,20.313,300.69
38583.73,2793.09,28.177,1.8211,414.05,20.311,303.46
38708.4,2822.8,28.251,1.8284,419.54,20.572,307.28
38748.77,2817.97,28.29,1.823,419.1,20.582,305.59
38890.35,2835.0,28.535,1.8402,423.91,21.03,305.54
39250.0,2858.22,28.7,1.8458,428.67,21.179,309.0
38690.98,2811.29,27.914,1.7947,419.39,20.569,309.65
37918.88,2739.01,27.521,1.7388,407.29,19.848,300.08
37786.02,2735.0,27.238,1.7567,406.51,19.94,298.32
37949.5,2754.21,27.333,1.7625,408.36,19.978,296.73
37577.15,2721.58,26.903,1.7348,401.47,19.537,296.09
36732.49,2657.19,26.18,1.6761,380.68,18.386,284.33
36786.42,2627.79,26.037,1.6637,373.97,18.048,280.71
36614.94,2620.24,25.99,1.6597,376.27,18.283,281.12
36718.03,2623.16,25.865,1.6734,377.94,18.406,281.58
36866.66,2653.2,26.307,1.7055,387.7,18.915,283.87
36637.57,2623.85,26.016,1.6817,382.65,18.593,278.78
36595.14,2625.52,25.912,1.6716,379.12,18.367,276.6
36895.15,2644.98,26.127,1.6947,386.12,18.9,280.32
36747.2,2654.28,26.186,1.6932,386.5,18.881,281.61
36721.79,2645.54,26.084,1.6908,386.95,19.031,284.16
36971.66,2659.5,26.142,1.719,389.17,19.068,286.7
36912.85,2664.62,26.265,1.7157,388.46,19.118,286.57
37107.17,2691.77,26.591,1.7365,394.4,19.383,290.99
37121.13,2703.88,26.699,1.7423,395.43,19.528,293.46
36820.42,2682.65,26.699,1.7166,391.4,19.241,288.76
37051.38,2702.85,26.6,1.7443,394.54,19.349,285.97
37216.0,2734.68,26.963,1.742,398.65,19.613,287.64
37114.1,2716.83,26.773,1.7341,396.14,19.427,286.97
36853.91,2690.77,26.463,1.7083,390.83,19.082,287.03
37703.97,2770.89,27.194,1.7496,408.1,20.046,293.81
37707.57,2761.22,27.25,1.755,411.7,20.191,294.15
37660.33,2764.29,27.2,1.766,412.26,20.282,293.86
37425.53,2763.68,27.091,1.7473,410.39,20.138,290.19
37693.25,2785.4,27.274,1.7589,415.7,20.366,291.78
37612.85,2773.06,27.168,1.7559,415.51,20.6,291.04
37713.91,2781.92,27.309,1.774,422.2,21.01,292.6
37591.58,2782.02,27.251,1.762,418.44,20.592,289.82
37796.31,2810.23,27.554,1.7722,421.94,20.813,292.79
36341.0,2706.03,26.376,1.7109,402.9,19.688,281.44
36481.17,2709.71,26.456,1.7135,402.33,19.657,282.78
35890.45,2640.86,25.912,1.6739,391.24,19.132,279.42
36030.62,2643.26,25.975,1.6876,396.59,19.366,279.91
35738.26,2617.28,25.709,1.6648,391.81,19.094,274.61
35649.77,2598.0,25.386,1.6621,391.95,19.076,273.07
36326.5,2654.94,25.812,1.697,402.37,19.731,278.35
36079.9,2627.87,25.52,1.6806,396.87,19.35,273.43
36024.17,2620.67,25.314,1.6724,392.24,19.117,269.91
36045.25,2625.7,25.563,1.6753,393.21,19.088,271.66
35789.39,2603.01,25.48,1.6644,387.19,18.891,269.41
35854.03,2633.87,25.77,1.6789,389.78,18.854,273.54
34974.96,2563.4,25.197,1.6204,377.31,18.263,262.81
35074.09,2576.53,25.319,1.6356,382.97,18.534,258.86
35521.12,2628.43,25.66,1.6561,390.19,18.961,264.26
35591.31,2629.91,25.688,1.6609,389.51,18.936,264.47
36230.53,2686.49,26.201,1.68,398.77,19.476,267.71
36144.67,2682.28,26.1,1.6797,397.92,19.388,267.58
36009.58,2675.89,25.961,1.6774,392.88,18.871,267.4
36098.21,2680.85,25.88,1.6859,395.04,19.136,268.38
36248.85,2695.45,26.116,1.6959,397.83,19.209,269.64
35863.45,2665.72,25.831,1.6846,390.46,18.636,267.42
36151.99,2690.29,26.047,1.696,394.3,19.036,269.38
36330.14,2733.17,26.185,1.694,394.3,18.901,270.8
36190.64,2724.19,26.13,1.6902,393.11,18.77,268.99
36038.29,2720.03,25.789,1.6833,390.32,18.48,268.96
35888.35,2692.0,25.677,1.6744,389.28,18.387,267.16
35886.27,2692.3,25.688,1.674,388.18,18.275,268.71
35648.32,2661.12,25.49,1.659,383.04,18.138,266.55
36120.8,2707.69,25.822,1.6812,392.04,18.763,269.33
36167.65,2722.07,25.993,1.6819,392.5,18.708,271.59
36237.46,2720.01,26.046,1.688,393.24,18.628,276.82
36039.88,2692.94,25.787,1.675,389.98,18.491,274.18
35898.5,2690.99,25.678,1.6681,387.24,18.359,272.59
35757.1,2674.8,25.612,1.6606,386.7,18.413,270.9
35979.09,2711.81,25.866,1.6759,391.99,18.654,272.21
35950.25,2716.76,26.088,1.682,393.14,18.73,273.05
35565.51,2696.0,25.733,1.6634,389.96,18.699,269.48
35807.49,2712.58,25.846,1.6769,393.77,18.824,272.7
36294.74,2763.5,26.222,1.69,398.18,19.225,271.21
36689.79,2793.1,26.428,1.7157,405.36,19.629,273.86
36653.43,2786.95,26.623,1.7355,404.44,19.564,276.5
36400.35,2767.44,26.419,1.7261,398.7,19.306,276.22
36265.63,2768.85,26.368,1.7214,399.1,19.358,276.07
36303.25,2787.18,26.498,1.7192,398.85,19.3,275.47
36093.81,2762.76,26.193,1.708,394.93,19.139,275.14
36167.63,2766.04,26.219,1.711,395.45,19.309,276.68
36122.82,2759.07,26.029,1.7004,394.8,19.621,276.7
36293.93,2787.25,26.39,1.7065,399.04,19.928,277.12
36514.62,2828.46,26.939,1.73,402.66,20.07,276.81
36396.34,2814.16,27.176,1.7211,398.98,19.77,273.66
36629.98,2832.54,27.24,1.7342,403.92,20.117,278.71
36326.36,2790.15,26.962,1.7258,398.77,19.796,280.42
36066.0,2778.17,26.769,1.712,396.1,19.792,277.84
36044.47,2783.83,26.863,1.7123,394.99,19.492,276.23
35801.1,2766.99,26.747,1.6961,391.44,19.231,275.0
35727.4,2725.51,26.44,1.681,386.95,18.935,272.74
35497.44,2686.07,25.95,1.6653,383.5,18.708,270.0
35641.54,2730.95,26.146,1.6786,388.96,19.134,269.55
34452.86,2658.35,25.244,1.6295,372.8,18.36,264.09
34128.79,2612.59,24.584,1.6017,365.02,17.844,257.78
34166.01,2628.04,24.56,1.6023,366.23,17.729,255.51
33573.37,2593.5,24.288,1.5666,358.0,17.03,249.35
33686.59,2589.9,24.189,1.5704,362.0,17.343,249.52
33798.2,2609.92,24.29,1.5777,362.38,17.291,251.3
32741.47,2483.67,23.144,1.5034,343.17,16.296,242.42
32837.84,2492.16,23.278,1.5259,346.43,16.552,245.11
32857.48,2500.59,23.306,1.5337,349.27,16.618,247.48
32910.54,2506.48,23.452,1.525,347.99,16.618,251.16
32610.96,2472.26,22.975,1.4984,343.11,16.284,248.21
32979.45,2517.23,23.412,1.5352,349.93,16.793,253.1
32938.15,2523.33,23.544,1.55,353.36,16.996,250.59
32830.89,2495.69,23.14,1.521,348.4,16.937,247.32
32823.15,2494.29,23.168,1.513,348.49,16.89,249.07
33112.91,2534.27,23.475,1.5397,354.77,17.225,253.72
32909.11,2502.74,23.063,1.5144,348.57,16.833,250.84
32409.68,2439.02,22.481,1.4803,340.34,16.467,244.42
31785.38,2384.9,21.727,1.4526,331.55,15.894,236.88
31724.16,2376.96,21.592,1.4564,331.57,15.879,230.45
32197.49,2410.42,22.099,1.485,339.22,16.368,234.02
32183.39,2424.23,22.356,1.4957,340.45,16.429,238.79
32761.11,2484.44,22.885,1.5438,347.83,16.807,241.0
32890.83,2503.63,23.246,1.5522,348.0,16.824,244.58
33624.18,2537.6,23.609,1.5808,353.44,17.031,249.93
33488.1,2519.56,23.524,1.5705,352.21,17.068,249.69
33461.78,2522.14,23.56,1.5739,351.6,16.965,253.35
33396.46,2508.97,23.45,1.5843,352.79,16.999,253.63
32908.22,2455.7,22.915,1.5293,342.41,16.485,248.25
32537.05,2433.03,22.523,1.4977,336.26,16.211,243.78
32882.33,2452.8,22.541,1.5129,342.47,16.6,240.1
32887.76,2457.32,22.79,1.5098,341.74,16.623,241.2
32984.64,2458.23,22.733,1.5277,342.77,16.599,242.94
33527.56,2476.85,23.037,1.5377,347.89,16.845,247.24
34239.12,2535.0,23.742,1.5782,358.5,17.6,251.89
34196.73,2504.59,23.465,1.553,353.26,17.251,248.56
34081.82,2484.95,23.21,1.5472,350.59,17.142,248.58
34023.53,2479.13,23.106,1.54,349.0,17.057,249.78
34503.47,2498.33,23.391,1.5587,353.74,17.35,259.73
34999.31,2537.8,23.896,1.5741,359.22,17.6,259.38
34922.89,2543.6,24.102,1.5623,356.79,17.36,261.09
35104.71,2530.76,23.999,1.5598,356.7,17.336,262.98
34698.23,2459.27,23.252,1.536,351.9,17.073,259.89
36370.9,2568.25,24.54,1.6215,368.53,17.93,268.67
36517.99,2599.51,24.68,1.6184,372.69,18.289,268.28
36569.93,2591.61,24.534,1.6138,373.56,18.217,266.9
35913.58,2564.06,24.26,1.5818,366.85,17.891,262.22
36284.69,2564.3,24.171,1.5825,367.03,17.901,266.66
36394.6,2561.0,24.185,1.5786,366.06,17.887,267.64
36665.84,2582.54,24.494,1.5961,370.21,18.219,268.47
37122.34,2600.55,25.019,1.6222,374.84,18.383,270.43
37408.94,2611.57,25.128,1.6288,375.66,18.442,274.58
36973.46,2580.62,24.752,1.6088,368.38,18.102,273.3
36902.29,2571.16,24.734,1.5989,368.41,18.096,270.73
37137.2,2573.73,24.734,1.6051,370.8,18.365,273.63
36981.52,2564.54,24.551,1.5959,369.83,18.222,275.18
36817.58,2547.37,24.362,1.583,365.93,18.106,272.71
36836.65,2538.48,24.305,1.5741,364.11,17.925,269.77
36779.74,2541.34,24.288,1.5702,363.7,17.947,273.17
36981.51,2549.62,24.436,1.5762,365.74,18.028,272.96
36423.95,2513.16,24.0,1.548,356.54,17.59,269.87
37446.33,2569.04,24.575,1.5733,364.49,17.995,272.96
37858.79,2576.93,24.629,1.5802,367.01,18.131,280.98
37844.67,2568.0,24.58,1.5739,366.34,17.995,275.12
37794.09,2558.01,24.436,1.5677,362.2,17.894,275.4
37882.99,2547.12,24.399,1.5703,364.39,18.099,275.72
37029.51,2523.36,24.029,1.5513,358.12,17.724,269.74
36917.85,2513.08,24.054,1.5404,357.1,17.57,274.2
36821.68,2481.15,23.798,1.5355,353.97,17.331,269.33
36465.0,2467.0,23.609,1.5288,351.8,17.122,261.53
36775.76,2475.33,23.661,1.5381,353.52,17.207,264.0
36694.0,2460.25,23.458,1.5339,350.8,16.968,261.62
36485.59,2469.46,23.545,1.5372,352.64,16.972,259.45
36708.41,2483.83,23.632,1.5487,353.57,17.099,257.4
36843.51,2489.28,23.751,1.5511,355.04,16.934,258.27
36686.82,2472.5,23.525,1.5338,352.0,16.775,255.56
36434.96,2437.71,23.092,1.5072,346.04,16.488,250.75
36306.09,2427.26,23.063,1.5131,346.55,16.464,252.04
36360.01,2438.99,23.0,1.52,350.45,16.61,254.48
36768.31,2466.34,23.168,1.5306,355.72,16.83,256.97
37055.1,2479.06,23.309,1.537,358.71,17.047,256.35
37020.22,2466.02,23.138,1.5227,357.1,16.911,254.8
36520.34,2429.05,22.793,1.4997,351.65,16.612,250.62
37151.68,2445.84,22.853,1.5082,354.27,16.823,252.61
37040.35,2444.08,22.704,1.5085,354.75,16.776,252.16
37062.43,2458.62,22.812,1.5129,359.77,17.186,255.16
37489.3,2474.6,23.032,1.5319,362.16,17.334,255.05
37396.61,2471.97,22.983,1.518,360.28,17.142,255.24
37329.79,2458.11,22.85,1.5118,360.16,17.135,252.84
37465.29,2475.03,23.203,1.5259,363.3,17.282,256.11
37273.5,2448.55,22.857,1.51,360.13,17.033,255.86
36830.72,2417.09,22.377,1.4918,355.44,16.688,251.84
36656.55,2377.25,22.0,1.4699,353.41,16.448,249.24
36918.68,2404.08,22.27,1.4816,356.92,16.693,251.5
37174.18,2415.69,22.342,1.4704,356.87,16.73,252.39
37255.08,2398.47,22.27,1.461,354.77,16.622,252.34
37150.0,2381.51,21.998,1.4497,351.73,16.456,248.32
36904.83,2341.55,21.488,1.427,344.0,15.88,243.45
37354.0,2361.45,21.955,1.4443,347.06,16.077,243.78
37336.26,2354.45,21.846,1.437,345.76,15.964,242.96
37065.86,2341.32,21.634,1.4249,341.98,15.764,240.39
36246.07,2291.98,20.971,1.4002,333.9,15.376,237.09
35530.24,2267.64,20.571,1.3765,328.57,15.073,232.66
35588.05,2300.7,20.785,1.391,332.24,15.26,235.67
35242.26,2283.66,20.556,1.3611,325.6,15.056,232.48
35179.35,2290.95,20.407,1.374,329.43,15.19,236.81
35328.92,2299.86,20.549,1.3886,333.52,15.543,239.02
35307.63,2322.36,20.606,1.3981,334.79,15.739,241.71
35177.38,2308.63,20.507,1.3841,331.61,15.576,240.39
35254.55,2327.12,20.664,1.394,333.2,15.569,243.54
35674.52,2394.0,21.355,1.4383,338.26,15.853,248.66
35605.23,2389.48,21.408,1.4329,338.06,15.89,248.59
36050.0,2439.37,21.794,1.47,344.35,16.103,248.29
36002.22,2435.75,21.712,1.4692,344.84,16.126,247.82
35673.11,2421.61,21.487,1.4602,341.29,15.875,245.13
35399.33,2393.72,21.352,1.4597,340.96,15.763,244.76
35531.0,2391.58,21.511,1.4581,342.04,15.809,246.11
35719.55,2411.88,21.714,1.4673,345.23,15.935,248.8
35900.18,2420.82,21.799,1.4909,346.98,15.992,249.15
35736.91,2410.23,21.567,1.4759,345.83,15.821,247.7
35997.33,2403.73,21.68,1.4718,345.72,15.887,247.28
35823.81,2404.31,21.701,1.4824,345.77,15.863,246.47
35705.71,2381.04,21.519,1.4849,344.79,15.771,245.07
35538.27,2370.56,21.298,1.4793,343.75,15.722,242.6
35715.92,2389.17,21.527,1.4878,345.15,15.703,244.43
35793.8,2412.11,21.704,1.4973,347.61,15.856,244.84
35468.96,2383.32,21.443,1.4746,343.86,15.626,241.72
34874.71,2334.16,20.899,1.4514,338.32,15.324,240.65
35195.29,2343.02,20.946,1.4576,340.04,15.462,242.64
34990.61,2317.0,20.64,1.4376,338.08,15.337,239.9
35379.5,2344.98,20.892,1.4511,338.93,15.48,243.89
35293.67,2324.77,20.689,1.4372,335.74,15.353,241.88
35630.01,2356.71,20.854,1.4433,338.14,15.45,244.18
35840.9,2361.55,20.929,1.4455,337.43,15.521,244.32
35979.58,2371.16,20.961,1.4467,339.52,15.613,243.59
35907.68,2363.48,20.866,1.4406,336.8,15.522,242.67
35896.54,2358.45,20.792,1.4193,335.56,15.555,241.52
35886.22,2355.0,20.739,1.4219,333.78,15.432,241.85
35765.53,2334.17,20.482,1.4012,330.78,15.223,239.95
36040.81,2351.83,20.688,1.4206,334.55,15.461,241.2
37039.8,2397.58,21.453,1.4585,341.56,15.868,249.84
37307.52,2417.55,21.797,1.4703,347.04,16.136,253.69
37505.0,2438.62,22.031,1.4896,352.26,16.348,255.07
37660.57,2431.05,22.086,1.5061,353.4,16.394,255.95
39256.61,2524.75,23.411,1.5774,366.8,17.016,260.45
38901.68,2523.22,23.379,1.5579,365.9,16.891,258.74
38883.46,2519.69,23.321,1.56,365.12,16.713,260.09
39019.09,2509.32,23.258,1.557,365.83,16.837,261.23
39131.44,2498.5,23.048,1.547,363.92,16.723,260.5
39176.61,2502.0,23.038,1.5517,365.49,16.865,262.62
38987.64,2499.19,22.945,1.547,363.8,16.677,262.5
38983.55,2478.57,22.783,1.5379,359.04,16.571,262.57
39266.78,2490.14,22.942,1.5443,361.79,16.625,262.94
39413.29,2497.91,23.054,1.5396,363.1,16.744,264.99
39615.85,2505.24,23.043,1.5484,363.31,16.755,265.66
39565.14,2500.29,22.957,1.5397,360.96,16.754,265.25
39016.43,2477.64,22.698,1.5199,357.48,16.565,263.11
39098.31,2471.71,22.61,1.5094,357.21,16.549,263.89
39334.69,2489.51,22.889,1.5222,358.93,16.62,264.99
39168.34,2479.52,22.762,1.5164,357.43,16.486,260.59
39587.24,2492.65,22.888,1.527,358.26,16.616,262.88
40556.91,2557.1,23.798,1.5652,370.81,17.378,266.41
40561.22,2556.45,23.776,1.5739,372.64,17.571,266.35
40693.94,2577.71,23.879,1.5808,375.34,17.652,269.05
40171.65,2578.69,23.848,1.571,370.22,17.344,268.08
40231.55,2573.37,24.002,1.5666,369.95,17.268,268.42
39743.16,2533.98,23.62,1.5492,364.54,16.979,267.25
39723.08,2539.78,23.571,1.5493,365.65,16.972,267.71
39826.64,2541.14,23.556,1.546,365.6,16.937,270.18
40282.66,2571.41,23.816,1.557,368.63,17.21,271.72
40181.06,2558.24,23.847,1.5507,367.29,17.072,272.52
40530.52,2582.31,24.19,1.5772,370.3,17.316,275.39
40364.78,2598.35,24.222,1.57,371.45,17.44,278.69
39932.98,2572.87,23.954,1.5531,367.31,17.017,283.15
40270.58,2588.44,24.144,1.5608,370.22,17.281,282.36
40419.61,2587.63,24.101,1.5734,372.69,17.407,280.82
40511.48,2633.95,24.649,1.5986,377.98,17.607,282.78
40338.62,2621.04,24.428,1.5858,375.99,17.833,281.49
40295.0,2612.19,24.335,1.5878,375.54,17.789,280.61
40371.33,2622.93,24.38,1.5969,376.27,17.844,281.27
39809.17,2581.29,24.006,1.5814,371.9,17.566,274.32
40112.66,2589.37,24.052,1.5817,372.17,17.555,275.22
39922.68,2578.28,23.88,1.5757,369.76,17.43,274.3
39846.64,2577.85,23.888,1.5763,369.3,17.35,277.19
40418.36,2598.48,24.061,1.5843,371.5,17.471,281.4
40288.37,2587.4,23.951,1.5766,369.7,17.343,279.67
40000.28,2548.02,23.494,1.5559,366.62,17.134,277.43
40063.91,2551.01,23.483,1.5565,366.27,17.117,277.5
40179.18,2556.05,23.643,1.5657,369.17,17.284,275.83
40703.73,2575.94,23.779,1.577,371.42,17.432,278.08
40594.16,2576.28,23.711,1.5759,369.93,17.418,280.79
39955.07,2531.34,23.321,1.5581,366.01,17.266,277.43
39950.49,2521.63,23.337,1.548,364.99,17.133,278.16
39967.46,2531.63,23.352,1.5507,366.49,17.265,276.99
40130.0,2554.48,23.581,1.5608,367.98,17.34,278.91
40146.26,2543.34,23.422,1.5556,366.51,17.186,278.3
39884.49,2519.03,23.133,1.5368,361.02,16.869,276.16
40090.01,2525.54,23.176,1.5444,360.44,16.837,274.7
40044.88,2523.73,23.221,1.5463,361.85,16.871,275.21
40020.41,2521.86,23.271,1.545,361.13,16.807,276.39
40278.62,2531.84,23.328,1.5556,363.97,16.87,280.28
40253.98,2528.93,23.318,1.5596,363.87,16.93,282.84
40398.46,2537.48,23.401,1.5675,365.1,16.981,284.6
40127.0,2528.47,23.291,1.5619,364.5,16.914,283.52
40050.25,2522.2,23.097,1.5636,363.82,16.8,286.04
39953.74,2512.74,22.853,1.5529,361.92,16.775,285.79
39763.15,2488.69,22.622,1.5403,359.2,16.492,282.06
39080.99,2460.52,22.291,1.521,352.95,16.267,276.78
39057.85,2448.49,22.285,1.5118,352.28,16.266,277.33
39233.45,2457.71,22.405,1.5183,354.95,16.333,278.4
38842.83,2424.06,22.112,1.5012,348.25,16.057,274.28
38781.95,2416.52,22.031,1.5043,349.52,16.131,272.71
38664.31,2395.2,21.849,1.4957,346.35,15.757,267.96
39167.7,2426.75,22.19,1.5157,350.47,16.021,269.35
38704.37,2418.68,22.237,1.5166,351.51,16.157,269.06
38669.99,2418.41,22.302,1.5155,351.52,16.123,267.57
38528.31,2400.38,22.114,1.5089,349.93,16.044,264.88
38760.63,2413.67,22.185,1.5049,352.38,16.177,266.84
38554.11,2386.74,21.973,1.4928,349.33,16.075,265.0
38341.9,2367.63,21.818,1.4849,347.2,15.989,262.75
38622.69,2395.83,22.238,1.5023,351.63,16.221,266.33
38648.27,2413.54,22.331,1.5184,353.63,16.268,269.41
38708.16,2417.72,22.421,1.5181,354.43,16.305,270.52
38865.29,2433.98,22.691,1.5295,356.81,16.434,273.57
38805.07,2426.0,22.567,1.5256,356.64,16.484,273.57
38707.55,2414.87,22.472,1.5215,356.63,16.541,273.54
39243.15,2446.33,22.842,1.534,361.25,16.755,274.47
